index,ds,227645,230054,247467,265812,269255,283639
2318,2016-05-14 00:00:00,768,3168,0,0,0,1063
2319,2016-05-15 00:00:00,0,0,0,0,0,0
2320,2016-05-16 00:00:00,2048,2170,2752,768,544,425
2321,2016-05-17 00:00:00,1760,1152,2336,1536,1264,1115
2322,2016-05-18 00:00:00,1792,2458,2304,1056,512,921
2323,2016-05-19 00:00:00,1536,1728,1536,1312,1024,480
2324,2016-05-20 00:00:00,2560,3764,1536,1024,1024,1177
2325,2016-05-21 00:00:00,256,5184,256,0,0,887
2326,2016-05-22 00:00:00,0,0,0,0,0,0
2327,2016-05-23 00:00:00,768,1440,2304,1024,0,256
2328,2016-05-24 00:00:00,2048,0,1792,1024,0,448
2329,2016-05-25 00:00:00,2048,1728,2272,1024,512,1447
2330,2016-05-26 00:00:00,1792,1728,2208,1280,1024,280
2331,2016-05-27 00:00:00,1536,2592,2048,1024,768,1866
2332,2016-05-28 00:00:00,768,2880,768,192,256,425
2333,2016-05-29 00:00:00,0,0,0,0,0,0
2334,2016-05-30 00:00:00,1248,1440,2816,1280,768,773
2335,2016-05-31 00:00:00,1248,1152,2048,800,1792,425
2336,2016-06-01 00:00:00,768,2592,2048,1312,768,713
2337,2016-06-02 00:00:00,1248,1728,2304,1280,1280,625
2338,2016-06-03 00:00:00,2048,2592,1536,1280,1536,1907
2339,2016-06-04 00:00:00,256,3456,256,0,0,576
2340,2016-06-05 00:00:00,0,0,0,0,0,0
2341,2016-06-06 00:00:00,256,1728,2048,0,256,1257
2342,2016-06-07 00:00:00,1536,2016,1792,1328,768,512
2343,2016-06-08 00:00:00,2048,0,2560,1024,1312,425
2344,2016-06-09 00:00:00,1024,0,3072,1536,1024,964
2345,2016-06-10 00:00:00,1536,0,2560,768,1280,1234
2346,2016-06-11 00:00:00,256,0,256,512,256,953
2347,2016-06-12 00:00:00,0,0,0,0,0,0
2348,2016-06-13 00:00:00,1792,0,2560,1024,768,357
2349,2016-06-14 00:00:00,1792,576,2304,960,1440,200
2350,2016-06-15 00:00:00,2048,1440,2576,2048,704,1065
2351,2016-06-16 00:00:00,1792,1440,2304,1312,1472,288
2352,2016-06-17 00:00:00,2304,864,1536,512,1024,1106
2353,2016-06-18 00:00:00,256,1152,0,800,256,935
2354,2016-06-19 00:00:00,0,0,0,0,0,0
2355,2016-06-20 00:00:00,1760,576,3584,752,768,601
2356,2016-06-21 00:00:00,1536,288,2048,1024,1248,697
2357,2016-06-22 00:00:00,1792,864,2560,768,1008,1137
2358,2016-06-23 00:00:00,1536,864,2048,1280,1280,425
2359,2016-06-24 00:00:00,1536,864,2048,1280,1024,425
2360,2016-06-25 00:00:00,1024,1440,512,512,0,1138
2361,2016-06-26 00:00:00,0,0,0,0,0,0
2362,2016-06-27 00:00:00,512,288,2816,1024,0,352
2363,2016-06-28 00:00:00,2048,576,2560,1024,992,425
2364,2016-06-29 00:00:00,2048,1440,2304,1536,1024,625
2365,2016-06-30 00:00:00,1536,864,2304,1536,1056,1056
2366,2016-07-01 00:00:00,1792,288,1280,768,1248,1142
2367,2016-07-02 00:00:00,256,0,512,256,512,777
2368,2016-07-03 00:00:00,0,0,0,0,0,0
2369,2016-07-04 00:00:00,1792,1152,2559,768,512,0
2370,2016-07-05 00:00:00,1536,1440,2048,768,992,306
2371,2016-07-06 00:00:00,1536,864,2816,1024,1024,1167
2372,2016-07-07 00:00:00,1536,1152,512,1280,1024,734
2373,2016-07-08 00:00:00,2048,864,2048,1312,1248,1153
2374,2016-07-09 00:00:00,0,864,256,512,0,1233
2375,2016-07-10 00:00:00,0,0,0,0,0,0
2376,2016-07-11 00:00:00,1536,0,1792,1280,1024,256
2377,2016-07-12 00:00:00,1280,0,2048,1280,1280,384
2378,2016-07-13 00:00:00,1792,864,3072,1280,512,1085
2379,2016-07-14 00:00:00,1792,1152,2560,1280,1504,1135
2380,2016-07-15 00:00:00,1536,1248,1280,1520,768,425
2381,2016-07-16 00:00:00,512,3104,512,0,0,2038
2382,2016-07-17 00:00:00,0,0,0,0,0,0
2383,2016-07-18 00:00:00,1280,864,2816,1280,0,425
2384,2016-07-19 00:00:00,2048,0,2816,1024,1216,777
2385,2016-07-20 00:00:00,1536,0,2048,1024,1024,510
2386,2016-07-21 00:00:00,2048,1440,2528,1536,512,425
2387,2016-07-22 00:00:00,1792,1632,2304,1280,2048,833
2388,2016-07-23 00:00:00,0,1856,256,0,0,1719
2389,2016-07-24 00:00:00,0,0,0,0,0,0
2390,2016-07-25 00:00:00,1536,1152,3072,1264,256,0
2391,2016-07-26 00:00:00,1280,1120,2816,768,1024,288
2392,2016-07-27 00:00:00,512,1152,2560,1024,1024,480
2393,2016-07-28 00:00:00,1792,576,3072,1024,1280,0
2394,2016-07-29 00:00:00,1792,2272,2816,0,1024,681
2395,2016-07-30 00:00:00,256,1344,1024,512,0,1662
2396,2016-07-31 00:00:00,0,0,0,0,0,0
2397,2016-08-01 00:00:00,1792,1018,256,1280,0,425
2398,2016-08-02 00:00:00,1280,0,768,1280,256,905
2399,2016-08-03 00:00:00,2048,1274,0,1280,512,681
2400,2016-08-04 00:00:00,1536,864,256,1056,768,1289
2401,2016-08-05 00:00:00,1792,288,0,1280,768,1968
2402,2016-08-06 00:00:00,256,0,0,768,768,510
2403,2016-08-07 00:00:00,0,0,0,0,0,0
2404,2016-08-08 00:00:00,2048,0,2816,1024,1024,969
2405,2016-08-09 00:00:00,1536,864,2304,1280,1056,666
2406,2016-08-10 00:00:00,1792,0,2816,1536,1024,0
2407,2016-08-11 00:00:00,1792,288,2304,1536,1280,894
2408,2016-08-12 00:00:00,1280,288,2048,1024,1280,1191
2409,2016-08-13 00:00:00,0,2272,1280,1024,0,0
2410,2016-08-14 00:00:00,0,0,0,0,0,0
2411,2016-08-15 00:00:00,0,0,1792,768,0,1288
2412,2016-08-16 00:00:00,1728,0,2304,768,768,628
2413,2016-08-17 00:00:00,2048,0,2816,1280,1216,1293
2414,2016-08-18 00:00:00,1280,0,3296,1536,1280,493
2415,2016-08-19 00:00:00,1792,576,2048,1024,1536,1381
2416,2016-08-20 00:00:00,256,1984,256,512,512,892
2417,2016-08-21 00:00:00,0,0,0,0,0,0
2418,2016-08-22 00:00:00,1024,0,3584,1264,1024,1001
2419,2016-08-23 00:00:00,1280,0,1792,1792,1280,562
2420,2016-08-24 00:00:00,2048,0,2304,1472,1344,425
2421,2016-08-25 00:00:00,2304,0,2304,1728,1280,425
2422,2016-08-26 00:00:00,1536,256,2560,1536,1024,1383
2423,2016-08-27 00:00:00,768,544,256,512,1024,1127
2424,2016-08-28 00:00:00,0,0,0,0,0,0
2425,2016-08-29 00:00:00,768,0,2816,1280,768,681
2426,2016-08-30 00:00:00,1536,0,1792,1536,1216,873
2427,2016-08-31 00:00:00,1280,576,2560,2304,1280,745
2428,2016-09-01 00:00:00,2304,0,2816,768,768,425
2429,2016-09-02 00:00:00,2048,288,2048,2336,1024,1562
2430,2016-09-03 00:00:00,0,1120,512,1008,1280,850
2431,2016-09-04 00:00:00,0,0,0,0,0,0
2432,2016-09-05 00:00:00,1536,1408,2304,1568,512,1577
2433,2016-09-06 00:00:00,1792,1408,2016,1024,1024,857
2434,2016-09-07 00:00:00,1792,1152,2288,1536,1024,2945
2435,2016-09-08 00:00:00,2268,864,1792,2080,992,1094
2436,2016-09-09 00:00:00,2048,2304,2048,1472,1280,2185
2437,2016-09-10 00:00:00,256,2304,512,1248,768,1267
2438,2016-09-11 00:00:00,0,0,0,0,0,0
2439,2016-09-12 00:00:00,2048,1344,2048,768,1024,451
2440,2016-09-13 00:00:00,1280,2042,1792,512,1024,612
2441,2016-09-14 00:00:00,0,0,0,0,0,0
2442,2016-09-16 00:00:00,0,0,0,0,0,0
2443,2016-09-17 00:00:00,0,1152,512,1280,0,935
2444,2016-09-18 00:00:00,0,0,0,0,0,0
2445,2016-09-19 00:00:00,1536,288,1280,1280,1024,0
2446,2016-09-20 00:00:00,1536,0,1792,1376,960,0
2447,2016-09-21 00:00:00,1792,0,1760,1280,1024,0
2448,2016-09-22 00:00:00,2304,0,1536,1536,1024,238
2449,2016-09-23 00:00:00,2304,2016,1280,1776,960,630
2450,2016-09-24 00:00:00,512,2592,256,768,512,1114
2451,2016-09-25 00:00:00,0,0,0,0,0,0
2452,2016-09-26 00:00:00,1024,0,2048,1824,512,384
2453,2016-09-27 00:00:00,1536,0,2048,1280,1024,736
2454,2016-09-28 00:00:00,2048,0,2560,1280,996,302
2455,2016-09-29 00:00:00,2048,288,2304,1568,1024,318
2456,2016-09-30 00:00:00,1792,576,1792,1792,960,1493
2457,2016-10-01 00:00:00,256,1408,1024,1024,960,1735
2458,2016-10-02 00:00:00,0,0,0,0,0,0
2459,2016-10-03 00:00:00,0,0,1520,1568,0,0
2460,2016-10-04 00:00:00,1280,576,1536,1312,1536,1087
2461,2016-10-05 00:00:00,1312,0,2048,768,1280,935
2462,2016-10-06 00:00:00,1792,0,1792,1536,1536,617
2463,2016-10-07 00:00:00,2048,576,1280,1056,1024,1022
2464,2016-10-08 00:00:00,768,288,736,1024,256,1650
2465,2016-10-09 00:00:00,0,0,0,0,0,0
2466,2016-10-10 00:00:00,1536,0,2304,1280,768,972
2467,2016-10-11 00:00:00,2592,0,2272,1024,1024,944
2468,2016-10-12 00:00:00,2048,0,2560,1792,1536,0
2469,2016-10-13 00:00:00,1536,576,2784,1536,1280,0
2470,2016-10-14 00:00:00,1312,288,1792,1280,1280,754
2471,2016-10-15 00:00:00,512,800,512,512,0,1415
2472,2016-10-16 00:00:00,0,0,0,0,0,0
2473,2016-10-17 00:00:00,1536,0,2304,512,1024,879
2474,2016-10-18 00:00:00,1792,288,2304,1536,1024,1193
2475,2016-10-19 00:00:00,1280,576,3072,1792,960,1082
2476,2016-10-20 00:00:00,2848,288,2724,1520,1024,927
2477,2016-10-21 00:00:00,1536,1120,3072,1536,1536,2022
2478,2016-10-22 00:00:00,512,1818,768,768,256,829
2479,2016-10-23 00:00:00,0,0,0,0,0,0
2480,2016-10-24 00:00:00,1536,0,2304,1280,0,631
2481,2016-10-25 00:00:00,2048,288,2528,1536,768,596
2482,2016-10-26 00:00:00,2048,288,2304,2048,1312,238
2483,2016-10-27 00:00:00,1536,576,512,1536,1024,713
2484,2016-10-28 00:00:00,1024,1882,512,1792,1024,1047
2485,2016-10-29 00:00:00,0,1664,512,512,0,1574
2486,2016-10-30 00:00:00,0,0,0,0,0,0
2487,2016-10-31 00:00:00,768,288,2752,1536,1024,697
2488,2016-11-01 00:00:00,1792,288,2048,1280,1276,681
2489,2016-11-02 00:00:00,2048,0,2496,1536,768,885
2490,2016-11-03 00:00:00,1792,288,2048,1536,1024,713
2491,2016-11-04 00:00:00,1568,576,2304,1280,1280,1484
2492,2016-11-05 00:00:00,768,288,1024,1024,256,425
2493,2016-11-06 00:00:00,0,0,0,0,0,0
2494,2016-11-07 00:00:00,1024,0,2560,1024,0,1024
2495,2016-11-08 00:00:00,2304,288,2304,1280,1280,352
2496,2016-11-09 00:00:00,1792,576,3040,1280,768,256
2497,2016-11-10 00:00:00,2048,288,1536,1536,1024,488
2498,2016-11-11 00:00:00,1536,832,1280,1792,1280,1056
2499,2016-11-12 00:00:00,0,864,768,1024,0,649
2500,2016-11-13 00:00:00,0,0,0,0,0,0
2501,2016-11-14 00:00:00,2560,576,2304,1280,0,425
2502,2016-11-15 00:00:00,768,576,1776,1536,768,1193
2503,2016-11-16 00:00:00,1792,1376,2048,1280,1024,681
2504,2016-11-17 00:00:00,1280,576,2304,2080,1024,809
2505,2016-11-18 00:00:00,1536,1408,1536,1280,1152,1074
2506,2016-11-19 00:00:00,256,2272,512,768,0,935
2507,2016-11-20 00:00:00,0,0,0,0,0,0
2508,2016-11-21 00:00:00,1792,576,2560,1728,0,1236
2509,2016-11-22 00:00:00,1792,0,2288,1280,800,1021
2510,2016-11-23 00:00:00,1536,0,2304,2048,1024,617
2511,2016-11-24 00:00:00,1280,0,1536,1792,1216,937
2512,2016-11-25 00:00:00,1280,0,1536,1024,1018,931
2513,2016-11-26 00:00:00,768,0,768,768,512,1431
2514,2016-11-27 00:00:00,0,0,0,0,0,0
2515,2016-11-28 00:00:00,1792,0,2560,2304,512,745
2516,2016-11-29 00:00:00,1792,0,2032,2304,1024,1129
2517,2016-11-30 00:00:00,1280,0,2816,1824,1760,425
2518,2016-12-01 00:00:00,1280,576,1760,1280,1792,1019
2519,2016-12-02 00:00:00,1536,512,768,1280,1024,1598
2520,2016-12-03 00:00:00,768,0,768,1024,512,1679
2521,2016-12-04 00:00:00,0,0,0,0,0,0
2522,2016-12-05 00:00:00,1536,576,1792,1792,768,562
2523,2016-12-06 00:00:00,2560,1594,1536,1280,1024,1746
2524,2016-12-07 00:00:00,1024,1152,2304,1792,1280,0
2525,2016-12-08 00:00:00,1792,0,1792,1280,1568,1150
2526,2016-12-09 00:00:00,1536,2138,1024,1536,768,1156
2527,2016-12-10 00:00:00,256,576,768,512,256,1115
2528,2016-12-11 00:00:00,0,0,0,0,0,0
2529,2016-12-12 00:00:00,1792,0,2560,1280,1056,510
2530,2016-12-13 00:00:00,1536,0,768,1536,1024,400
2531,2016-12-14 00:00:00,1536,288,2816,1280,1024,663
2532,2016-12-15 00:00:00,1024,0,1792,2048,1824,745
2533,2016-12-16 00:00:00,1280,832,2048,1536,1280,1394
2534,2016-12-17 00:00:00,256,1984,512,512,768,935
2535,2016-12-18 00:00:00,0,0,0,0,0,0
2536,2016-12-19 00:00:00,1536,0,2304,1792,512,731
2537,2016-12-20 00:00:00,1536,0,1792,1280,1024,1798
2538,2016-12-21 00:00:00,1792,0,2560,1024,1536,1150
2539,2016-12-22 00:00:00,1792,0,2064,2304,768,425
2540,2016-12-23 00:00:00,1024,288,2304,1536,2048,1325
2541,2016-12-24 00:00:00,768,0,768,1280,512,1054
2542,2016-12-25 00:00:00,0,0,0,0,0,0
2543,2016-12-26 00:00:00,1536,288,2816,1536,768,955
2544,2016-12-27 00:00:00,1792,0,1536,1280,1024,777
2545,2016-12-28 00:00:00,1280,0,1280,1536,1536,868
2546,2016-12-29 00:00:00,1536,0,1024,1280,1024,528
2547,2016-12-30 00:00:00,512,1120,1280,1536,256,1237
2548,2016-12-31 00:00:00,512,992,0,992,256,1568
2549,2017-01-01 00:00:00,0,0,0,0,0,0
2550,2017-01-02 00:00:00,1536,288,3072,1536,256,1209
2551,2017-01-03 00:00:00,1536,864,2288,1536,1056,731
2552,2017-01-04 00:00:00,2816,1728,2560,1280,1312,825
2553,2017-01-05 00:00:00,1280,1152,1536,1792,1024,425
2554,2017-01-06 00:00:00,1536,1152,2304,1824,1536,1362
2555,2017-01-07 00:00:00,256,5088,512,1280,1536,1439
2556,2017-01-08 00:00:00,0,0,0,0,0,0
2557,2017-01-09 00:00:00,1792,864,3440,1792,768,1049
2558,2017-01-10 00:00:00,2048,0,3072,1280,2816,1156
2559,2017-01-11 00:00:00,1792,2016,2048,2048,1008,1100
2560,2017-01-12 00:00:00,2048,1728,2048,2048,1152,848
2561,2017-01-13 00:00:00,1536,3360,2048,1536,2592,1287
2562,2017-01-14 00:00:00,0,4512,256,1280,512,1511
2563,2017-01-15 00:00:00,0,0,0,0,0,0
2564,2017-01-16 00:00:00,2304,1440,2816,1280,1280,224
2565,2017-01-17 00:00:00,1792,1664,3152,1792,1568,832
2566,2017-01-18 00:00:00,1568,2304,2560,2048,2048,510
2567,2017-01-19 00:00:00,2048,2848,2048,1024,1024,425
2568,2017-01-20 00:00:00,1280,2240,2048,1792,1280,2258
2569,2017-01-21 00:00:00,1024,4704,256,1024,1728,1390
2570,2017-01-22 00:00:00,0,0,0,0,0,0
2571,2017-01-23 00:00:00,1280,2170,2816,768,1216,425
2572,2017-01-24 00:00:00,2048,2016,1536,1792,1536,672
2573,2017-01-25 00:00:00,1536,3328,2304,1472,1536,2266
2574,2017-01-26 00:00:00,1280,3168,1280,1792,768,425
2575,2017-01-27 00:00:00,256,288,0,0,0,256
2576,2017-01-28 00:00:00,0,0,0,0,0,0
2577,2017-01-29 00:00:00,0,0,0,0,0,0
2578,2017-01-30 00:00:00,0,0,256,1792,0,368
2579,2017-01-31 00:00:00,1792,864,2816,1280,1056,819
2580,2017-02-01 00:00:00,1536,2272,2304,768,1280,1541
2581,2017-02-02 00:00:00,2048,1632,1792,1536,768,425
2582,2017-02-03 00:00:00,1536,3360,1535,1280,1024,1762
2583,2017-02-04 00:00:00,512,4512,0,512,1024,140
2584,2017-02-05 00:00:00,0,0,0,0,0,0
2585,2017-02-06 00:00:00,768,1728,2304,1312,1024,944
2586,2017-02-07 00:00:00,2304,576,2048,1536,768,710
2587,2017-02-08 00:00:00,1536,864,2560,1632,1056,755
2588,2017-02-09 00:00:00,1280,0,1792,1536,768,0
2589,2017-02-10 00:00:00,2048,2272,1024,1024,1536,1050
2590,2017-02-11 00:00:00,512,4256,512,768,256,966
2591,2017-02-12 00:00:00,0,0,0,0,0,0
2592,2017-02-13 00:00:00,2304,2304,3072,768,1280,408
2593,2017-02-14 00:00:00,1280,1152,1792,1024,832,1019
2594,2017-02-15 00:00:00,1536,2272,1024,1312,1024,528
2595,2017-02-16 00:00:00,1536,2016,2048,1568,1888,1635
2596,2017-02-17 00:00:00,768,1408,2048,1056,1792,1626
2597,2017-02-18 00:00:00,768,2592,0,1280,0,884
2598,2017-02-19 00:00:00,0,0,0,0,0,0
2599,2017-02-20 00:00:00,1536,2016,2304,1280,1120,425
2600,2017-02-21 00:00:00,1536,864,2048,1280,1024,356
2601,2017-02-22 00:00:00,1280,2016,2048,1536,1280,1276
2602,2017-02-23 00:00:00,1792,2176,1280,1280,1024,798
2603,2017-02-24 00:00:00,1024,3104,1536,1280,768,1191
2604,2017-02-25 00:00:00,0,4346,256,512,256,512
2605,2017-02-26 00:00:00,0,0,0,0,0,0
2606,2017-02-27 00:00:00,1792,2592,2304,1280,1024,1754
2607,2017-02-28 00:00:00,1280,2592,1792,1536,1280,1593
2608,2017-03-01 00:00:00,768,1664,2304,1216,544,0
2609,2017-03-02 00:00:00,1536,1984,1568,1536,1536,722
2610,2017-03-03 00:00:00,2048,2592,768,1280,1024,1257
2611,2017-03-04 00:00:00,1024,2304,544,768,0,935
2612,2017-03-05 00:00:00,0,0,0,0,0,0
2613,2017-03-06 00:00:00,768,2592,2560,1280,1024,510
2614,2017-03-07 00:00:00,1824,1120,1792,1792,1536,425
2615,2017-03-08 00:00:00,2048,3424,2304,1280,768,894
2616,2017-03-09 00:00:00,1536,2016,2304,1792,768,425
2617,2017-03-10 00:00:00,1792,2560,2304,1568,1856,1306
2618,2017-03-11 00:00:00,512,5088,256,544,0,1465
2619,2017-03-12 00:00:00,0,0,0,0,0,0
2620,2017-03-13 00:00:00,1536,1952,2816,1280,0,1062
2621,2017-03-14 00:00:00,2304,2240,1536,1824,1600,1319
2622,2017-03-15 00:00:00,2048,1120,2048,1280,256,702
2623,2017-03-16 00:00:00,2304,1952,1280,1280,1344,256
2624,2017-03-17 00:00:00,1280,3168,2048,768,1024,1256
2625,2017-03-18 00:00:00,512,3744,512,768,512,1289
2626,2017-03-19 00:00:00,0,0,0,0,0,0
2627,2017-03-20 00:00:00,2048,2016,2048,1280,832,998
2628,2017-03-21 00:00:00,1312,2016,1760,1280,864,425
2629,2017-03-22 00:00:00,1536,1728,1792,1312,1120,905
2630,2017-03-23 00:00:00,1792,1152,1280,2080,1408,1072
2631,2017-03-24 00:00:00,1536,2848,2048,1280,1504,1658
2632,2017-03-25 00:00:00,768,4448,0,768,0,1241
2633,2017-03-26 00:00:00,0,0,0,0,0,0
2634,2017-03-27 00:00:00,768,1696,2048,1024,1056,576
2635,2017-03-28 00:00:00,1536,2304,1536,1536,1408,316
2636,2017-03-29 00:00:00,1792,3168,2816,1568,1408,1086
2637,2017-03-30 00:00:00,1600,2592,1536,1312,832,288
2638,2017-03-31 00:00:00,1088,2272,512,768,1280,2780
2639,2017-04-01 00:00:00,256,5184,0,0,256,887
2640,2017-04-02 00:00:00,0,0,0,0,0,0
2641,2017-04-03 00:00:00,1024,1664,3072,1536,1056,0
2642,2017-04-04 00:00:00,1024,1696,2560,1536,1376,1138
2643,2017-04-05 00:00:00,1792,3136,1536,768,1408,510
2644,2017-04-06 00:00:00,1792,1440,1792,1024,800,766
2645,2017-04-07 00:00:00,1792,4090,1568,768,1984,1131
2646,2017-04-08 00:00:00,512,2560,512,1056,0,1609
2647,2017-04-09 00:00:00,0,0,0,0,0,0
2648,2017-04-10 00:00:00,2048,1024,2304,1024,576,881
2649,2017-04-11 00:00:00,1792,288,2592,1024,864,2149
2650,2017-04-12 00:00:00,1536,2560,1822,1280,800,425
2651,2017-04-13 00:00:00,1536,1882,2016,1536,1152,1022
2652,2017-04-14 00:00:00,1792,2848,1536,768,864,1673
2653,2017-04-15 00:00:00,256,4896,0,1024,0,425
2654,2017-04-16 00:00:00,0,0,0,0,0,0
2655,2017-04-17 00:00:00,1792,864,2560,1280,832,702
2656,2017-04-18 00:00:00,1536,288,2592,1024,864,766
2657,2017-04-19 00:00:00,1280,576,1312,1024,1440,902
2658,2017-04-20 00:00:00,2272,1440,1792,1280,1088,1146
2659,2017-04-21 00:00:00,1536,2016,1280,1536,1120,2017
2660,2017-04-22 00:00:00,256,2016,256,1216,0,510
2661,2017-04-23 00:00:00,0,0,0,0,0,0
2662,2017-04-24 00:00:00,1792,1152,3328,1280,288,617
2663,2017-04-25 00:00:00,1792,2304,1792,2048,1120,425
2664,2017-04-26 00:00:00,2304,1440,2336,1024,1152,832
2665,2017-04-27 00:00:00,2048,864,1792,1984,1152,1641
2666,2017-04-28 00:00:00,2048,1728,2048,1536,864,1230
2667,2017-04-29 00:00:00,256,1152,256,1056,448,1463
2668,2017-04-30 00:00:00,0,0,0,0,0,0
2669,2017-05-01 00:00:00,768,288,2304,768,800,969
2670,2017-05-02 00:00:00,1280,2254,1280,1280,864,777
2671,2017-05-03 00:00:00,1024,1152,1280,1536,0,0
2672,2017-05-04 00:00:00,1536,2592,2048,1312,2240,425
2673,2017-05-05 00:00:00,0,0,256,1312,288,0
2674,2017-05-06 00:00:00,256,1728,256,768,0,1755
2675,2017-05-07 00:00:00,0,0,0,0,0,0
2676,2017-05-08 00:00:00,512,576,2048,1280,1440,777
2677,2017-05-09 00:00:00,256,288,512,256,576,1103
2678,2017-05-10 00:00:00,1280,1440,2304,1280,1408,96
2679,2017-05-11 00:00:00,2496,2304,1312,768,1984,425
2680,2017-05-12 00:00:00,2048,2016,512,768,1152,1188
2681,2017-05-13 00:00:00,1792,3936,0,768,288,935
2682,2017-05-14 00:00:00,0,0,0,0,0,0
2683,2017-05-15 00:00:00,1792,1440,1280,1280,1152,238
2684,2017-05-16 00:00:00,1024,1152,1824,1568,1120,1175
2685,2017-05-17 00:00:00,2304,1440,2048,1600,1152,934
2686,2017-05-18 00:00:00,1792,0,2592,1024,864,464
2687,2017-05-19 00:00:00,2048,1408,2048,512,1728,1305
2688,2017-05-20 00:00:00,1024,4602,512,1024,288,610
2689,2017-05-21 00:00:00,0,0,0,0,0,0
2690,2017-05-22 00:00:00,2304,1440,2080,1056,1408,863
2691,2017-05-23 00:00:00,1024,864,2304,1536,864,0
2692,2017-05-24 00:00:00,2560,2592,2624,1280,1120,881
2693,2017-05-25 00:00:00,1792,1440,1280,1600,0,425
2694,2017-05-26 00:00:00,2048,2304,2080,1024,288,1106
2695,2017-05-27 00:00:00,512,4608,512,768,0,1161
2696,2017-05-28 00:00:00,0,0,0,0,0,0
2697,2017-05-29 00:00:00,2048,1440,2816,1536,576,681
2698,2017-05-30 00:00:00,2560,2304,1792,1312,1152,562
2699,2017-05-31 00:00:00,1536,1152,1568,1312,864,681
2700,2017-06-01 00:00:00,1792,1152,2560,1824,864,306
2701,2017-06-02 00:00:00,1536,864,2336,1280,1152,1671
2702,2017-06-03 00:00:00,768,0,0,0,0,798
2703,2017-06-04 00:00:00,0,0,0,0,0,0
2704,2017-06-05 00:00:00,1280,576,1792,1568,1628,1332
2705,2017-06-06 00:00:00,1536,0,1280,1024,576,352
2706,2017-06-07 00:00:00,1280,0,2560,1312,1440,200
2707,2017-06-08 00:00:00,1792,2304,1536,768,1728,425
2708,2017-06-09 00:00:00,1280,2304,2304,768,864,879
2709,2017-06-10 00:00:00,1280,1696,256,512,0,1129
2710,2017-06-11 00:00:00,0,0,0,0,0,0
2711,2017-06-12 00:00:00,1792,576,3104,1024,1152,1292
2712,2017-06-13 00:00:00,1536,576,2048,1472,1408,935
2713,2017-06-14 00:00:00,1792,1728,2336,1568,864,766
2714,2017-06-15 00:00:00,2048,1152,1536,1824,1152,425
2715,2017-06-16 00:00:00,1280,2304,2048,1024,1152,1106
2716,2017-06-17 00:00:00,512,0,768,768,288,1135
2717,2017-06-18 00:00:00,0,0,0,0,0,0
2718,2017-06-19 00:00:00,1536,288,2048,1280,1152,0
2719,2017-06-20 00:00:00,2048,0,2048,1568,1632,873
2720,2017-06-21 00:00:00,2560,864,2048,1536,864,798
2721,2017-06-22 00:00:00,2304,288,2816,1280,1440,663
2722,2017-06-23 00:00:00,1024,576,2048,1536,1216,710
2723,2017-06-24 00:00:00,256,864,512,1024,256,1383
2724,2017-06-25 00:00:00,0,0,0,0,0,0
2725,2017-06-26 00:00:00,2048,0,2048,1568,0,256
2726,2017-06-27 00:00:00,2304,0,2304,1600,832,1706
2727,2017-06-28 00:00:00,2048,864,2816,1312,1344,946
2728,2017-06-29 00:00:00,1280,0,2048,1568,1120,1470
2729,2017-06-30 00:00:00,768,576,2816,1248,1152,238
2730,2017-07-01 00:00:00,256,0,480,768,288,1671
2731,2017-07-02 00:00:00,0,0,0,0,0,0
2732,2017-07-03 00:00:00,1536,0,3584,1568,864,256
2733,2017-07-04 00:00:00,1792,0,1280,1312,1120,1298
2734,2017-07-05 00:00:00,2304,288,2240,1280,1152,384
2735,2017-07-06 00:00:00,1536,288,2048,1600,1120,1399
2736,2017-07-07 00:00:00,1024,576,1792,1536,992,882
2737,2017-07-08 00:00:00,768,0,512,768,0,1401
2738,2017-07-09 00:00:00,0,0,0,0,0,0
2739,2017-07-10 00:00:00,1792,1152,2048,1536,864,272
2740,2017-07-11 00:00:00,1280,782,2304,768,1280,0
2741,2017-07-12 00:00:00,1536,864,3328,1280,1088,978
2742,2017-07-13 00:00:00,2016,0,2816,1280,1024,784
2743,2017-07-14 00:00:00,1280,288,3072,1504,688,240
2744,2017-07-15 00:00:00,768,0,256,1280,576,1639
2745,2017-07-16 00:00:00,0,0,0,0,0,0
2746,2017-07-17 00:00:00,1536,288,2304,1536,1024,0
2747,2017-07-18 00:00:00,1280,576,2304,1536,1120,1767
2748,2017-07-19 00:00:00,1779,864,2560,1792,1152,0
2749,2017-07-20 00:00:00,1536,0,2816,1792,832,1095
2750,2017-07-21 00:00:00,1536,1696,2304,1536,1120,32
2751,2017-07-22 00:00:00,256,1696,768,1024,0,1381
2752,2017-07-23 00:00:00,0,0,0,0,0,0
2753,2017-07-24 00:00:00,2048,288,3072,1536,544,937
2754,2017-07-25 00:00:00,1792,288,2240,1024,800,1115
2755,2017-07-26 00:00:00,1280,288,2752,1536,1152,574
2756,2017-07-27 00:00:00,2048,576,2304,1792,832,1768
2757,2017-07-28 00:00:00,1280,1152,2752,0,864,1243
2758,2017-07-29 00:00:00,512,1152,256,768,0,1623
2759,2017-07-30 00:00:00,0,0,0,0,0,0
2760,2017-07-31 00:00:00,1536,288,1024,1312,864,224
2761,2017-08-01 00:00:00,1536,288,256,768,1376,892
2762,2017-08-02 00:00:00,1280,576,512,2400,1024,970
2763,2017-08-03 00:00:00,1792,288,0,1024,1056,604
2764,2017-08-04 00:00:00,1536,576,0,2080,768,80
